logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
0.062567968	-0.204893023	0.33002896	6.545988182	0.463892151	0.643693477	0.978201495	-4.812982604
-0.007223164	-0.196158945	0.181712617	6.642856643	-0.075812132	0.939714053	0.98978507	-4.856045911
0.039020215	-0.166549433	0.244589863	6.532570376	0.376405611	0.707381365	0.978201495	-4.828081792
0.042478281	-0.196747097	0.281703659	6.684451887	0.352115471	0.725463403	0.978201495	-4.83171888
0.246979955	0.014863958	0.479095951	6.4830303	2.109998067	0.037254983	0.978201495	-3.970480701
0.032254339	-0.211167897	0.275676575	6.586651096	0.26275641	0.793257587	0.978201495	-4.84301803
0.086951227	-0.156478444	0.330380897	6.527479735	0.708316933	0.480331333	0.978201495	-4.754296256
0.086014158	-0.166779455	0.338807772	6.537444339	0.674728831	0.501343663	0.978201495	-4.763793856
0.117330933	-0.167246825	0.401908691	6.272533366	0.817592678	0.415456961	0.978201495	-4.720260162
0.126590033	-0.257277671	0.510457737	6.460974573	0.653948218	0.514587025	0.978201495	-4.769442115
0.093175165	-0.101761005	0.288111335	6.512604256	0.947835923	0.345407849	0.978201495	-4.673466957
0.131016057	-0.093992859	0.356024972	6.547967807	1.154649626	0.250877315	0.978201495	-4.585422859
0.246236476	0.013527661	0.478945291	6.416154004	2.098287406	0.038299517	0.978201495	-3.979977225
-0.23524655	-0.493583225	0.023090126	6.756147749	-1.805770768	0.073843788	0.978201495	-4.201991003
0.017894064	-0.175653148	0.211441277	6.615923916	0.183335893	0.854891043	0.988963134	-4.85030891
0.127543352	-0.081980358	0.337067062	6.471858208	1.207118964	0.230121725	0.978201495	-4.560437061
-0.07604347	-0.371053637	0.218966697	6.679904646	-0.511152355	0.610326674	0.978201495	-4.803526708
-0.214992641	-0.556848463	0.126863181	6.588295965	-1.247113661	0.215154018	0.978201495	-4.540679215
0.122467103	-0.070633647	0.315567852	6.436170073	1.257653216	0.211330826	0.978201495	-4.53537034
0.17641421	-0.049094801	0.401923221	6.584287837	1.551297474	0.123865018	0.978201495	-4.370555337
0.171112212	-0.199937062	0.542161487	5.981810598	0.914481326	0.362577064	0.978201495	-4.686092003
0.189787931	-0.154115444	0.533691306	5.920641161	1.094353358	0.276325424	0.978201495	-4.612818615
0.098945866	-0.10618077	0.304072502	6.572229944	0.956535339	0.341017708	0.978201495	-4.670101796
0.060608238	-0.147034586	0.268251061	6.399103795	0.578815503	0.563963804	0.978201495	-4.788406716
0.19015983	-0.092791743	0.473111403	6.6445274	1.332699058	0.185539916	0.978201495	-4.496342451
0.139153736	-0.052332633	0.330640105	6.562593019	1.441061217	0.152568278	0.978201495	-4.436222759
0.175790905	-0.175493126	0.527074937	6.419625044	0.992346671	0.323329204	0.978201495	-4.655934543
-0.19703201	-0.473415732	0.079351713	6.533586314	-1.413675553	0.160440329	0.978201495	-4.451833814
0.103890637	-0.162350152	0.370131426	6.455754116	0.773797353	0.44080416	0.978201495	-4.734475943
-0.14951259	-0.496702973	0.197677792	6.681498492	-0.853956015	0.395089955	0.978201495	-4.70787453
-0.061113521	-0.712189258	0.589962216	6.226176292	-0.18613636	0.85270002	0.988963134	-4.850095925
0.174754881	-0.29972529	0.649235052	6.075311016	0.730359476	0.466810788	0.978201495	-4.747816508
-0.301013032	-0.759322756	0.157296691	6.29179059	-1.302421779	0.19564602	0.978201495	-4.512346557
-0.089093798	-0.511666753	0.333479157	6.265572479	-0.418091365	0.676741407	0.978201495	-4.821277343
-0.137700032	-0.496511289	0.221111225	6.915305287	-0.761015326	0.448368143	0.978201495	-4.73848015
0.131052598	-0.123754466	0.385859662	6.620618556	1.019904704	0.310137808	0.978201495	-4.644688559
0.136002841	-0.133859707	0.405865388	6.376490373	0.999380305	0.319927606	0.978201495	-4.653092615
0.074247886	-0.156839177	0.305334948	6.518589237	0.637138546	0.525433179	0.978201495	-4.773883462
0.003667473	-0.274014626	0.281349573	6.694841347	0.026190544	0.979155493	0.992074906	-4.857088286
0.034235507	-0.182186833	0.250657847	6.750685578	0.313689581	0.754384443	0.978201495	-4.836979006
0.041345976	-0.115375713	0.198067665	6.635265961	0.52315402	0.601978745	0.978201495	-4.800980584
0.055503841	-0.096949561	0.207957243	6.566186774	0.721957016	0.471939307	0.978201495	-4.75030959
-0.026627856	-0.228183189	0.174927477	6.567186726	-0.261979508	0.793854866	0.978201495	-4.843101902
-0.01028638	-0.272440993	0.251868232	6.543385975	-0.07780912	0.938129235	0.98978507	-4.855982735
-0.217793994	-0.419942198	-0.01564579	6.643723109	-2.136492802	0.034982193	0.978201495	-3.948826135
-0.110267139	-0.316080298	0.095546019	6.688665387	-1.06242527	0.290500838	0.978201495	-4.6267519
0.037428311	-0.184630603	0.259487224	6.662479073	0.334239244	0.738871383	0.978201495	-4.83424123
-0.058273785	-0.231085235	0.114537666	6.607103881	-0.668692007	0.50517193	0.978201495	-4.765452651
-0.216048185	-0.488020958	0.055924587	6.726343519	-1.575254093	0.118231746	0.978201495	-4.355689702
-0.209185208	-0.590267087	0.171896672	6.398745867	-1.088524214	0.278877104	0.978201495	-4.615392118
-0.021704491	-0.371220718	0.327811735	6.602051692	-0.123142421	0.902231728	0.988991241	-4.85410687
-0.070492935	-0.289338174	0.148352304	6.540708762	-0.638754414	0.524385437	0.978201495	-4.773461488
-0.056751886	-0.335654745	0.222150972	6.676458862	-0.403508565	0.687401669	0.978201495	-4.823738528
0.111699416	-0.077991379	0.301390211	6.57836886	1.167696742	0.245596344	0.978201495	-4.579309229
0.097885595	-0.169307911	0.3650791	6.51210961	0.726471045	0.46918022	0.978201495	-4.748973767
-0.065702289	-0.282746456	0.151341879	6.662435325	-0.600285428	0.549620457	0.978201495	-4.783220638
0.082054769	-0.092657681	0.25676722	6.487697933	0.931333865	0.353835521	0.978201495	-4.679768184
0.043548852	-0.282313895	0.3694116	6.576098329	0.265013149	0.791523316	0.978201495	-4.842772996
-0.019372694	-0.316613604	0.277868215	6.602660603	-0.129242952	0.897414766	0.988991241	-4.853789848
0.060927196	-0.182597885	0.304452277	6.567812568	0.496127064	0.620850547	0.978201495	-4.806631646
0.159375338	-0.074268493	0.393019169	6.625278919	1.352671136	0.179091168	0.978201495	-4.485595018
0.022517562	-0.237835062	0.282870185	6.6272635	0.171508174	0.864157114	0.988991241	-4.851172868
0.12526277	-0.237670461	0.488196001	6.410203605	0.68441686	0.4952327	0.978201495	-4.76110106
-0.142111169	-0.369075679	0.084853341	6.543114818	-1.241639959	0.217159422	0.978201495	-4.543419573
0.008120737	-0.2155609	0.231802375	6.764139624	0.071993048	0.942745561	0.98978507	-4.856162156
-0.038912087	-0.295265876	0.217441703	6.698392829	-0.301002568	0.764012846	0.978201495	-4.838582816
0.005021982	-0.223409553	0.233453516	6.785469037	0.043595784	0.965310116	0.991808695	-4.856838133
0.011377216	-0.199295985	0.222050417	6.572399916	0.107090793	0.914923043	0.988991241	-4.85486783
0.096699596	-0.144750838	0.338150031	6.443185459	0.794185753	0.428893829	0.978201495	-4.727953422
0.185541342	-0.1248176	0.495900283	6.072982497	1.185500805	0.238518255	0.978201495	-4.57086037
-0.056514106	-0.401559127	0.288530914	6.136808274	-0.324792897	0.74598954	0.978201495	-4.835521239
0.017014761	-0.173591245	0.207620767	6.622279291	0.177016881	0.859839043	0.988991241	-4.850777642
0.094265808	-0.190882389	0.379414006	6.707755849	0.65555478	0.513556633	0.978201495	-4.769011662
0.072438905	-0.098165328	0.243043138	6.610721548	0.841991094	0.401722906	0.978201495	-4.712008086
0.117562051	-0.098224014	0.333348116	6.641785879	1.080361707	0.282477454	0.978201495	-4.6189735
0.182555497	-0.055282629	0.420393624	6.522571116	1.522084845	0.131019393	0.978201495	-4.388396203
-0.100194045	-0.383488064	0.183099975	6.698958648	-0.701342123	0.484654247	0.978201495	-4.756305891
-0.328304991	-0.703249641	0.046639658	6.761013714	-1.736343905	0.085461122	0.978201495	-4.250294344
-0.293364362	-0.625046261	0.038317536	6.533854389	-1.753924951	0.08238602	0.978201495	-4.238224879
0.091304383	-0.208940863	0.391549629	6.4312408	0.603032765	0.5477983	0.978201495	-4.782543534
0.100220148	-0.072193895	0.272634192	6.58151801	1.152677531	0.251682487	0.978201495	-4.586341211
0.082350386	-0.422139578	0.58684035	6.02260546	0.323696894	0.746816856	0.978201495	-4.835667382
-0.12523813	-0.419027595	0.168551336	6.482173892	-0.845329015	0.39986569	0.978201495	-4.710860663
-0.11964551	-0.403871454	0.164580434	6.552056295	-0.83475323	0.405768044	0.978201495	-4.714480869
0.091802879	-0.081288576	0.264894334	6.600341246	1.05173444	0.295356399	0.978201495	-4.631328312
-0.198555064	-0.390894011	-0.006216118	6.67823137	-2.047100468	0.043166736	0.978201495	-4.020944879
-0.103859209	-0.392357433	0.184639015	6.591251163	-0.71388341	0.476896642	0.978201495	-4.75267835
-0.826494505	-1.604919471	-0.048069539	5.947722094	-2.105467957	0.037656093	0.978201495	-3.974159751
0.333121644	-0.025440526	0.691683815	6.402628488	1.842314649	0.068274979	0.978201495	-4.175879044
-0.160685581	-0.639349813	0.317978651	6.719231219	-0.665688957	0.507082126	0.978201495	-4.766272351
-0.060571578	-0.297626399	0.176483244	6.348838431	-0.506693714	0.613441172	0.978201495	-4.804457665
